sim,radiotype,radio,carrier,mcc,mnc,area,cellid,enbrnc,lcid,xarfcn,unit,band,fc,sigl,asu,signal,lat,lon,acc,time,speed,bearing,alt,api,device,rsrq,rssnr,ss,cqi,ta,rssi_cdma,rssi_evdo,ecio_cdma,ecio_evdo,n_radiotype,n_xarfcn,n_unit,n_band,n_fc,n_signal,n_rsrq
2,LTE,LTE,IR-MCI,432,11,45214,23114007,90289,23,0,139,0,0,4,61,-79,35.7613842,51.5699145,5.2,1.71844E+12,0.4,135.3,1571.5,33,Xiaomi_Redmi_Note_8,-14,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,73,-77,35.7613078,51.5699868,7.5,1.71844E+12,1.3,145,1570.2,33,Xiaomi_Redmi_Note_8,-12,14,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,74,-76,35.7612591,51.5700297,9,1.71844E+12,1.3,143.9,1570.5,33,Xiaomi_Redmi_Note_8,-11,21,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,71,-74,35.7612128,51.5700825,10.7,1.71844E+12,1.2,143.4,1571.3,33,Xiaomi_Redmi_Note_8,-13,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,65,-75,35.7611786,51.5701242,12.1,1.71844E+12,1.3,135.2,1571.3,33,Xiaomi_Redmi_Note_8,-16,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,58,-82,35.7611354,51.5701613,13,1.71844E+12,1.1,153.9,1571.2,33,Xiaomi_Redmi_Note_8,-14,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,58,-82,35.7610915,51.5701973,13.3,1.71844E+12,1.2,148.6,1571.2,33,Xiaomi_Redmi_Note_8,-14,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,67,-73,35.7610766,51.5702433,11.7,1.71844E+12,1.1,139.8,1571.2,33,Xiaomi_Redmi_Note_8,-12,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,67,-73,35.7610577,51.5702849,8.7,1.71844E+12,1,130.1,1571.3,33,Xiaomi_Redmi_Note_8,-12,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,60,-80,35.76107,51.5703319,8.5,1.71844E+12,0.8,58.3,1572.5,33,Xiaomi_Redmi_Note_8,-12,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,75,-78,35.761053,51.5703594,8.7,1.71844E+12,0.2,142.8,1571.9,33,Xiaomi_Redmi_Note_8,-13,14,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7610286,51.5703532,9.1,1.71844E+12,0.4,108.7,1570.3,33,Xiaomi_Redmi_Note_8,-13,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7609532,51.5704265,7.6,1.71844E+12,1.2,116.4,1571.9,33,Xiaomi_Redmi_Note_8,-13,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7608977,51.5704744,6.6,1.71844E+12,1.2,135.6,1571.3,33,Xiaomi_Redmi_Note_8,-13,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,60,-80,35.7608323,51.5704948,8.1,1.71844E+12,1.2,145.8,1571.3,33,Xiaomi_Redmi_Note_8,-13,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,60,-80,35.7607703,51.5705047,9.1,1.71844E+12,1.2,147.5,1572.5,33,Xiaomi_Redmi_Note_8,-13,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,56,-84,35.7607103,51.570528,9.8,1.71844E+12,1.3,148.4,1572.5,33,Xiaomi_Redmi_Note_8,-13,-2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,56,-84,35.7606549,51.5705647,10.1,1.71844E+12,1.2,156.4,1572.5,33,Xiaomi_Redmi_Note_8,-13,-2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7606233,51.5706098,10,1.71844E+12,0.8,106.5,1571.7,33,Xiaomi_Redmi_Note_8,-14,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7605746,51.5706519,9.7,1.71844E+12,1.2,138.9,1571.3,33,Xiaomi_Redmi_Note_8,-14,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7605279,51.5707268,10.4,1.71844E+12,1.4,144.4,1571.2,33,Xiaomi_Redmi_Note_8,-14,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7604793,51.570782,12.3,1.71844E+12,1.2,127.8,1571.3,33,Xiaomi_Redmi_Note_8,-13,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.760412,51.5707951,12.6,1.71844E+12,0.9,128,1571.3,33,Xiaomi_Redmi_Note_8,-13,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7604043,51.5708206,13.6,1.71844E+12,0.6,158,1571.3,33,Xiaomi_Redmi_Note_8,-13,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7603224,51.5708491,14.5,1.71844E+12,1,160.5,1571.2,33,Xiaomi_Redmi_Note_8,-13,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,60,-80,35.7602921,51.5709026,13.5,1.71844E+12,1.3,151.7,1571.3,33,Xiaomi_Redmi_Note_8,-14,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,57,-83,35.7602432,51.5709784,14.4,1.71844E+12,1.3,146.8,1569.4,33,Xiaomi_Redmi_Note_8,-14,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7601237,51.5710403,13.4,1.71844E+12,1.3,153.6,1571.3,33,Xiaomi_Redmi_Note_8,-12,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7600765,51.5710955,12.4,1.71844E+12,1.2,145.8,1569.4,33,Xiaomi_Redmi_Note_8,-12,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7600564,51.5711393,13.7,1.71844E+12,1.1,138.1,1569.4,33,Xiaomi_Redmi_Note_8,-12,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,56,-84,35.7600668,51.5710915,14.3,1.71844E+12,0.9,191.6,1571.3,33,Xiaomi_Redmi_Note_8,-12,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,60,-80,35.7600509,51.5711674,13.4,1.71844E+12,0.9,192.4,1571.2,33,Xiaomi_Redmi_Note_8,-13,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,63,-77,35.7600944,51.5711178,12.4,1.71844E+12,0.1,-2000,1571.7,33,Xiaomi_Redmi_Note_8,-11,11,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,63,-77,35.760118,51.5711086,11.4,1.71844E+12,0.7,247.7,1571.2,33,Xiaomi_Redmi_Note_8,-11,11,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7600856,51.5712615,13.4,1.71844E+12,0.9,118.8,1582.6,33,Xiaomi_Redmi_Note_8,-11,5,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7600665,51.5713389,11.1,1.71844E+12,0.7,50.6,1569.3,33,Xiaomi_Redmi_Note_8,-11,11,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7600941,51.5713955,11.1,1.71844E+12,1.1,56.4,1569.3,33,Xiaomi_Redmi_Note_8,-11,11,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,66,-74,35.7600833,51.5714724,10.3,1.71844E+12,1.3,88.8,1577.2,33,Xiaomi_Redmi_Note_8,-9,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,66,-74,35.7600547,51.5715707,9.9,1.71844E+12,1.3,102.4,1577.2,33,Xiaomi_Redmi_Note_8,-9,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,72,-68,35.7600331,51.5716533,9.6,1.71844E+12,1.3,102.2,1567.7,33,Xiaomi_Redmi_Note_8,-10,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,60,-80,35.7600001,51.5717327,10.7,1.71844E+12,1.3,114.5,1582.5,33,Xiaomi_Redmi_Note_8,-12,7,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,62,-78,35.7599562,51.5718037,10.7,1.71844E+12,1.3,114,1567.5,33,Xiaomi_Redmi_Note_8,-10,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,56,-84,35.7599188,51.5718733,10.2,1.71844E+12,1.3,117.4,1567.5,33,Xiaomi_Redmi_Note_8,-12,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,57,-83,35.7598863,51.5719358,10.4,1.71844E+12,1.2,115.5,1567.6,33,Xiaomi_Redmi_Note_8,-13,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,60,-80,35.7598471,51.5719982,10.4,1.71844E+12,1,112.1,1566.9,33,Xiaomi_Redmi_Note_8,-13,-4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,62,-78,35.7597975,51.5720756,9.9,1.71844E+12,1.3,122.3,1584.2,33,Xiaomi_Redmi_Note_8,-12,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7597467,51.5721586,9.8,1.71844E+12,1.3,115.2,1567.5,33,Xiaomi_Redmi_Note_8,-11,7,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7597082,51.5721901,9.1,1.71844E+12,1.1,113.2,1565.7,33,Xiaomi_Redmi_Note_8,-12,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,63,-77,35.759658,51.572246,10.3,1.71844E+12,1.2,126.9,1567.4,33,Xiaomi_Redmi_Note_8,-11,9,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,63,-77,35.7595979,51.572318,11.1,1.71844E+12,1.2,87.4,1582.5,33,Xiaomi_Redmi_Note_8,-11,9,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,62,-78,35.7595321,51.572379,10.9,1.71844E+12,1.4,142.1,1560.4,33,Xiaomi_Redmi_Note_8,-13,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,64,-76,35.7594734,51.5724372,12.6,1.71844E+12,1.3,137.7,1567.5,33,Xiaomi_Redmi_Note_8,-12,9,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7594166,51.5725033,11.1,1.71844E+12,1.3,132.5,1560.4,33,Xiaomi_Redmi_Note_8,-12,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,55,-74,35.7593862,51.5725705,9.6,1.71844E+12,1.3,129.4,1567.8,33,Xiaomi_Redmi_Note_8,-14,-4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,55,-75,35.7593319,51.5726293,10.6,1.71844E+12,1.4,133.6,1567.4,33,Xiaomi_Redmi_Note_8,-14,-6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,67,-73,35.7592953,51.5726381,11.5,1.71844E+12,1.1,256.6,1565.7,33,Xiaomi_Redmi_Note_8,-14,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,67,-73,35.7592596,51.5726716,10.9,1.71844E+12,1,147.9,1565.7,33,Xiaomi_Redmi_Note_8,-14,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,63,-77,35.7592283,51.5727481,10.3,1.71844E+12,1.1,129.4,1565.3,33,Xiaomi_Redmi_Note_8,-14,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,63,-77,35.7592033,51.5728216,8.2,1.71844E+12,1.1,112.6,1565.3,33,Xiaomi_Redmi_Note_8,-14,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,56,-70,35.7591779,51.5728773,8,1.71844E+12,1.1,118.3,1565.7,33,Xiaomi_Redmi_Note_8,-16,-3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,61,-79,35.7591507,51.5729422,9.1,1.71844E+12,1.1,118.8,1573.6,33,Xiaomi_Redmi_Note_8,-14,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,62,-78,35.7591308,51.572982,9,1.71844E+12,1.1,124.2,1566.5,33,Xiaomi_Redmi_Note_8,-15,-8,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,63,-77,35.7590982,51.5730377,7.1,1.71844E+12,1.2,122.7,1587,33,Xiaomi_Redmi_Note_8,-14,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,54,-86,35.7590684,51.5730971,7.6,1.71844E+12,1.2,125,1566.5,33,Xiaomi_Redmi_Note_8,-17,-6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,64,-76,35.7590364,51.5731487,7.6,1.71844E+12,1.2,124.5,1566.5,33,Xiaomi_Redmi_Note_8,-16,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,64,-76,35.7589889,51.5731882,7.6,1.71844E+12,1.1,132.7,1589.2,33,Xiaomi_Redmi_Note_8,-16,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,66,-74,35.7589423,51.5732244,7.6,1.71844E+12,1.1,139.3,1566.5,33,Xiaomi_Redmi_Note_8,-11,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.758873,51.5732565,8,1.71844E+12,1.2,150.4,1565,33,Xiaomi_Redmi_Note_8,-13,-4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7588091,51.5732946,9.2,1.71844E+12,1.3,149.7,1565,33,Xiaomi_Redmi_Note_8,-11,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,65,-75,35.7587313,51.5733305,9.8,1.71844E+12,1.3,152.7,1565.7,33,Xiaomi_Redmi_Note_8,-12,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,64,-76,35.7586539,51.5733586,8.9,1.71844E+12,1.2,156.2,1565.7,33,Xiaomi_Redmi_Note_8,-13,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,62,-78,35.7585858,51.5733836,8.5,1.71844E+12,1.2,157.4,1572.2,33,Xiaomi_Redmi_Note_8,-12,-2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,62,-78,35.7585316,51.5734204,8.8,1.71844E+12,1.2,155.2,1575.1,33,Xiaomi_Redmi_Note_8,-15,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7585029,51.5735102,8.7,1.71844E+12,1.2,144.3,1575.1,33,Xiaomi_Redmi_Note_8,-15,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7584584,51.573548,8.5,1.71844E+12,1.2,148.8,1564.8,33,Xiaomi_Redmi_Note_8,-15,4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,64,-76,35.7584067,51.5735766,9.9,1.71844E+12,1.1,146,1565.5,33,Xiaomi_Redmi_Note_8,-12,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,64,-76,35.7583646,51.5736174,11.1,1.71844E+12,1.1,147.9,1565.9,33,Xiaomi_Redmi_Note_8,-12,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,61,-79,35.7583193,51.5736912,11.6,1.71844E+12,1.1,144.8,1569.7,33,Xiaomi_Redmi_Note_8,-12,-6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,73,-67,35.7582778,51.5737361,11.2,1.71844E+12,1.1,162.6,1573.9,33,Xiaomi_Redmi_Note_8,-11,8,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,70,-70,35.7582335,51.5737763,10.9,1.71844E+12,1.1,149.2,1561.1,33,Xiaomi_Redmi_Note_8,-11,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,64,-76,35.7581762,51.5738085,11.4,1.71844E+12,1.2,150.9,1580.4,33,Xiaomi_Redmi_Note_8,-12,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,64,-76,35.7581306,51.5738514,11.2,1.71844E+12,1.2,156.9,1563.4,33,Xiaomi_Redmi_Note_8,-14,-2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7580572,51.5738672,11.5,1.71844E+12,1.2,159.8,1580.2,33,Xiaomi_Redmi_Note_8,-12,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7579351,51.5739048,11.1,1.71844E+12,1.2,167.2,1561,33,Xiaomi_Redmi_Note_8,-12,0,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,67,-73,35.7579013,51.5738762,10.5,1.71844E+12,0.8,224.9,1580.4,33,Xiaomi_Redmi_Note_8,-12,7,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,67,-73,35.7578519,51.5738956,9.6,1.71844E+12,1.1,166.3,1586.4,33,Xiaomi_Redmi_Note_8,-12,7,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,65,-75,35.7577978,51.5738844,10.7,1.71844E+12,1.1,170.1,1580.2,33,Xiaomi_Redmi_Note_8,-11,-4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7577643,51.5738934,11.6,1.71844E+12,1.1,172.6,1561.2,33,Xiaomi_Redmi_Note_8,-13,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.757724,51.5739448,11.4,1.71844E+12,1,117.1,1580.4,33,Xiaomi_Redmi_Note_8,-13,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7577454,51.5739778,11.2,1.71844E+12,0.1,53.4,1562.7,33,Xiaomi_Redmi_Note_8,-14,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7577533,51.5739774,9.3,1.71844E+12,0.1,98.4,1561.2,33,Xiaomi_Redmi_Note_8,-14,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,67,-73,35.7577445,51.5740023,9,1.71844E+12,0.5,123.5,1563.5,33,Xiaomi_Redmi_Note_8,-13,-4,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,59,-81,35.7577468,51.5740732,9.8,1.71844E+12,0.4,193.7,1580.4,33,Xiaomi_Redmi_Note_8,-17,-1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,68,-72,35.7577573,51.5740555,9.5,1.71844E+12,0.2,271.1,1580.4,33,Xiaomi_Redmi_Note_8,-14,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,73,-67,35.7577683,51.5740367,9.2,1.71844E+12,0.1,-2000,1580.4,33,Xiaomi_Redmi_Note_8,-11,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23113985,90289,1,0,140,0,0,4,73,-67,35.7577803,51.5739974,8.8,1.71844E+12,0.5,254.3,1561.2,33,Xiaomi_Redmi_Note_8,-11,3,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,77,-63,35.7577656,51.5739689,10.4,1.71844E+12,1,207.1,1561,33,Xiaomi_Redmi_Note_8,-11,12,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7577337,51.5740219,13.1,1.71844E+12,1,138.5,1564.4,33,Xiaomi_Redmi_Note_8,-12,1,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7576931,51.574045,13.6,1.71844E+12,1.1,141.6,1600.1,33,Xiaomi_Redmi_Note_8,-13,8,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,68,-72,35.7576547,51.5740613,11.7,1.71844E+12,1.2,154.7,1580.4,33,Xiaomi_Redmi_Note_8,-13,6,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7576097,51.5741074,13,1.71844E+12,1.2,159.6,1560.1,33,Xiaomi_Redmi_Note_8,-11,2,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,74,-66,35.7576054,51.574282,13.6,1.71844E+12,1.1,136.8,1560.1,33,Xiaomi_Redmi_Note_8,-11,15,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,74,-66,35.7575894,51.5744044,11,1.71844E+12,1.1,132.6,1560.1,33,Xiaomi_Redmi_Note_8,-11,15,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7575617,51.5744778,8.7,1.71844E+12,1.2,142.6,1554.6,33,Xiaomi_Redmi_Note_8,-12,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,69,-71,35.7575199,51.5745345,7.1,1.71844E+12,1.2,142.5,1555.1,33,Xiaomi_Redmi_Note_8,-12,10,-1000,-1,-1,,,,,,,,,,,
2,LTE,LTE,IR-MCI,432,11,45214,23632387,92314,3,0,311,0,0,4,71,-69,35.7574301,51.5745918,8.3,1.71844E+12,0.9,47,1556.4,33,Xiaomi_Redmi_Note_8,-10,2,-1000,-1,-1,,,,,,,,,,,
